Start_time,End_time,Interval,N_45,N_60,N_84,Capa_45,Capa_60,Capa_84,Util_A_45,Util_B_45,Util_A_60,Util_B_60,Util_A_84,Util_B_84,Avg_Stay_A,Avg_Stay_B,Avg_Trav_A,Avg_Trav_B,Production
72,192,120,3,3,4,45,60,84,1,0,0,1,0.25,0.75,1.73,1.45,8.26,9.73,6315
74,194,120,3,3,4,45,60,84,1,0,0,1,0.24,0.76,1.73,1.47,8.59,9.73,6249
76,196,120,3,3,4,45,60,84,1,0,0,1,0.25,0.75,1.73,1.46,8.79,9.93,6270
78,198,120,3,3,4,45,60,84,1,0,0,1,0.24,0.76,1.78,1.47,8.67,9.7,6294
80,200,120,3,3,4,45,60,84,1,0,0,1,0.24,0.76,1.79,1.46,8.52,9.67,6354
82,202,120,3,3,4,45,60,84,1,0,0,1,0.26,0.74,1.78,1.47,8.39,9.56,6522
84,204,120,3,3,4,45,60,84,1,0,0,1,0.26,0.74,1.81,1.51,8.49,9.37,6417
86,206,120,3,3,4,45,60,84,1,0,0,1,0.24,0.76,1.8,1.51,8.55,9.16,6378
88,208,120,3,3,4,45,60,84,1,0,0.04,0.96,0.24,0.76,1.81,1.51,8.41,9.3,6354
90,210,120,3,3,4,45,60,84,1,0,0.04,0.96,0.25,0.75,1.8,1.53,8.45,9.51,6150
0,150,150,4,3,4,45,60,84,1,0,0,1,0.17,0.83,1.64,1.79,9.38,12.52,6369
2,152,150,4,3,4,45,60,84,1,0,0,1,0.16,0.84,1.64,1.77,9.29,12.31,6513
4,154,150,4,3,4,45,60,84,1,0,0,1,0.16,0.84,1.64,1.77,9.2,12.21,6513
6,156,150,4,3,4,45,60,84,1,0,0,1,0.16,0.84,1.64,1.77,9.12,12.08,6513
8,158,150,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.64,1.75,9.07,11.87,6717
10,160,150,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.66,1.75,8.99,11.66,6846
12,162,150,4,3,4,45,60,84,1,0,0,1,0.18,0.83,1.67,1.74,9.06,11.57,6885
14,164,150,4,3,4,45,60,84,1,0,0,1,0.17,0.83,1.67,1.71,8.94,11.58,7029
16,166,150,4,3,4,45,60,84,1,0,0,1,0.17,0.83,1.67,1.68,8.77,11.42,7029
18,168,150,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.66,1.65,8.81,11.25,7113
20,170,150,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.69,1.61,8.82,11.02,7317
22,172,150,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.67,1.59,8.86,11,7386
24,174,150,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.68,1.56,8.64,10.81,7470
26,176,150,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.69,1.52,8.71,10.83,7425
28,178,150,4,3,4,45,60,84,1,0,0,1,0.17,0.83,1.69,1.49,8.73,10.68,7554
30,180,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.68,1.49,8.61,10.51,7569
32,182,150,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.69,1.5,8.44,10.3,7653
34,184,150,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.68,1.49,8.42,10.13,7887
36,186,150,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.68,1.5,8.35,10.13,7827
38,188,150,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.68,1.5,8.39,10.07,7782
40,190,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.67,1.48,8.4,10.04,7926
42,192,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.7,1.48,8.22,10.01,7950
44,194,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.7,1.49,8.26,9.86,7950
46,196,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.7,1.47,8.56,9.86,7965
48,198,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.73,1.48,8.39,9.84,7881
50,200,150,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.75,1.48,8.26,9.82,7881
52,202,150,4,3,4,45,60,84,1,0,0,1,0.21,0.79,1.74,1.49,8.1,9.74,8073
54,204,150,4,3,4,45,60,84,1,0,0,1,0.22,0.78,1.76,1.51,8.35,9.88,7899
56,206,150,4,3,4,45,60,84,1,0,0,1,0.22,0.78,1.76,1.52,8.42,9.88,7755
58,208,150,4,3,4,45,60,84,1,0,0.03,0.97,0.22,0.78,1.76,1.52,8.46,9.7,7815
60,210,150,4,3,4,45,60,84,1,0,0.03,0.97,0.22,0.78,1.77,1.52,8.35,9.7,7686
0,180,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.67,1.71,9.28,11.99,8043
2,182,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.68,1.71,9.2,11.86,8127
4,184,180,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.67,1.7,9.08,11.73,8361
6,186,180,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.67,1.7,9.04,11.63,8406
8,188,180,4,3,4,45,60,84,1,0,0,1,0.18,0.82,1.68,1.7,9.09,11.46,8445
10,190,180,4,3,4,45,60,84,1,0,0,1,0.2,0.8,1.67,1.69,9.03,11.29,8589
12,192,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.7,1.68,9.02,11.1,8673
14,194,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.7,1.66,8.91,11.11,8757
16,196,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.69,1.63,8.8,10.97,8907
18,198,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.73,1.61,8.85,10.81,8946
20,200,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.74,1.58,8.86,10.67,9006
22,202,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.73,1.56,8.77,10.6,9153
24,204,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.74,1.57,8.59,10.48,9153
26,206,180,4,3,4,45,60,84,1,0,0,1,0.19,0.81,1.74,1.53,8.63,10.49,9153
28,208,180,4,3,4,45,60,84,1,0,0.03,0.97,0.19,0.81,1.75,1.52,8.71,10.38,9153
30,210,180,4,3,4,45,60,84,1,0,0.03,0.97,0.2,0.8,1.75,1.52,8.61,10.25,9024
0,210,210,4,3,4,45,60,84,1,0,0.03,0.97,0.19,0.81,1.73,1.7,9.18,11.53,9498
0,30,30,4,3,5,45,60,84,0,1,1,0,0,1,2.01,2.3,14.11,16.34,729
2,32,30,4,3,5,45,60,84,0,1,0.8,0.2,0,1,2.08,2.22,11.17,15.78,978
4,34,30,4,3,5,45,60,84,0.33,0.67,0.75,0.25,0,1,2.6,2.93,17.05,14.37,1047
6,36,30,4,3,5,45,60,84,0.33,0.67,0.75,0.25,0.11,0.89,2.37,3.57,14.13,13.65,1131
8,38,30,4,3,5,45,60,84,0.33,0.67,0.75,0.25,0.11,0.89,2.46,3.81,13.34,12.72,1131
10,40,30,4,3,5,45,60,84,0.33,0.67,0.75,0.25,0.11,0.89,2.46,3.81,12.5,11.83,1131
12,42,30,4,3,5,45,60,84,0.25,0.75,0.75,0.25,0.1,0.9,2.46,3.48,11.53,10.47,1260
14,44,30,4,3,5,45,60,84,0.25,0.75,0.8,0.2,0.09,0.91,2.36,3.59,9.9,9.48,1404
16,46,30,4,3,5,45,60,84,0.25,0.75,0.8,0.2,0.08,0.92,2.51,3.62,8.93,8.26,1488
18,48,30,4,3,5,45,60,84,0.25,0.75,0.8,0.2,0.17,0.83,2.34,3.87,8.38,8.48,1488
20,50,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.18,0.82,2.53,3.91,11.11,7.81,1554
22,52,30,4,3,5,45,60,84,0.43,0.57,0.6,0.4,0.2,0.8,2.5,4.07,10.51,8.39,1455
24,54,30,4,3,5,45,60,84,0.43,0.57,0.6,0.4,0.27,0.73,2.43,4.26,10.18,8.04,1539
26,56,30,4,3,5,45,60,84,0.43,0.57,0.5,0.5,0.27,0.73,2.51,4.18,10.24,7.14,1479
28,58,30,4,3,5,45,60,84,0.5,0.5,0.5,0.5,0.25,0.75,2.51,4.1,9.4,7.4,1518
30,60,30,4,3,5,45,60,84,0.5,0.5,0.6,0.4,0.25,0.75,2.45,4.01,9.96,7.88,1578
32,62,30,4,3,5,45,60,84,0.5,0.5,0.6,0.4,0.23,0.77,2.24,3.58,10.67,9.24,1662
34,64,30,4,3,5,45,60,84,0.33,0.67,0.5,0.5,0.31,0.69,2.36,3.4,10.29,9.44,1602
36,66,30,4,3,5,45,60,84,0.33,0.67,0.67,0.33,0.25,0.75,2.43,3.47,10.82,8.58,1458
38,68,30,4,3,5,45,60,84,0.5,0.5,0.5,0.5,0.33,0.67,2.3,3.89,10.41,8.11,1518
40,70,30,4,3,5,45,60,84,0.57,0.43,0.5,0.5,0.33,0.67,2.32,4.08,9.29,7.87,1563
42,72,30,4,3,5,45,60,84,0.5,0.5,0.6,0.4,0.36,0.64,2.32,3.88,9.21,9.29,1584
44,74,30,4,3,5,45,60,84,0.5,0.5,0.5,0.5,0.33,0.67,2.27,3.57,8.23,8.45,1608
46,76,30,4,3,5,45,60,84,0.57,0.43,0.5,0.5,0.36,0.64,2.27,4.22,7.33,8.44,1479
48,78,30,4,3,5,45,60,84,0.5,0.5,0.6,0.4,0.38,0.62,1.85,3.99,9.82,7.48,1662
50,80,30,4,3,5,45,60,84,0.33,0.67,0.6,0.4,0.33,0.67,2.01,3.77,9.09,9.01,1578
52,82,30,4,3,5,45,60,84,0.43,0.57,0.67,0.33,0.38,0.62,1.78,3.64,9.55,8.28,1767
54,84,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.33,0.67,2.13,3.47,9.38,8.59,1728
56,86,30,4,3,5,45,60,84,0.57,0.43,0.67,0.33,0.33,0.67,2.23,3.75,8.7,7.56,1683
58,88,30,4,3,5,45,60,84,0.57,0.43,0.71,0.29,0.36,0.64,2.14,3.93,8.73,7.47,1659
60,90,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.33,0.67,2.15,3.55,8.07,8.32,1728
62,92,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.38,0.62,2.06,3.24,8.57,8.45,1812
64,94,30,4,3,5,45,60,84,0.56,0.44,0.71,0.29,0.33,0.67,2.29,2.92,7.81,7.72,1833
66,96,30,4,3,5,45,60,84,0.57,0.43,0.71,0.29,0.38,0.62,2.35,2.88,8.92,9.17,1827
68,98,30,4,3,5,45,60,84,0.56,0.44,0.75,0.25,0.31,0.69,2.35,2.5,8.64,8.59,1977
70,100,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.33,0.67,2.49,2.69,8.53,8.21,1848
72,102,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.33,0.67,2.52,2.74,7.73,8.91,1848
74,104,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.33,0.67,2.66,2.51,7.38,8.26,1848
76,106,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.33,0.67,2.66,2.38,7.21,8.79,1848
78,108,30,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.25,0.75,2.87,2.29,6.44,8.09,1788
80,110,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.3,0.7,2.84,2.47,6.09,8.95,1680
82,112,30,4,3,5,45,60,84,0.5,0.5,0.78,0.22,0.33,0.67,2.55,2.25,7.8,8.6,1908
84,114,30,4,3,5,45,60,84,0.5,0.5,0.88,0.13,0.31,0.69,2.63,2.34,7.59,9.18,1842
86,116,30,4,3,5,45,60,84,0.43,0.57,0.86,0.14,0.31,0.69,2.91,2.39,7.64,8.55,1827
88,118,30,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.31,0.69,3.15,2.7,6.75,9.25,1872
90,120,30,4,3,5,45,60,84,0.57,0.43,0.75,0.25,0.33,0.67,3.05,3.23,5.61,8.55,1803
92,122,30,4,3,5,45,60,84,0.57,0.43,0.75,0.25,0.33,0.67,2.83,3.24,6.14,8.42,1803
94,124,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.36,0.64,2.81,3.42,5.5,7.55,1674
96,126,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.36,0.64,2.71,3.17,6.64,9.7,1764
98,128,30,4,3,5,45,60,84,0.43,0.57,0.71,0.29,0.33,0.67,3.17,3.29,7.9,8.87,1491
100,130,30,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.27,0.73,3.33,3.25,8.53,9.39,1614
102,132,30,4,3,5,45,60,84,0.57,0.43,0.75,0.25,0.33,0.67,2.99,3.28,8.05,8.5,1803
104,134,30,4,3,5,45,60,84,0.57,0.43,0.83,0.17,0.31,0.69,3.05,3.44,7.46,8.18,1767
106,136,30,4,3,5,45,60,84,0.57,0.43,0.71,0.29,0.33,0.67,3.17,3.61,6.67,8.51,1743
108,138,30,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.31,0.69,2.93,3.4,5.11,8.79,1872
110,140,30,4,3,5,45,60,84,0.63,0.38,0.71,0.29,0.27,0.73,3.02,3.9,7.98,7.96,1704
112,142,30,4,3,5,45,60,84,0.57,0.43,0.71,0.29,0.3,0.7,3.14,4.08,9.12,8.52,1575
114,144,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.27,0.73,3.18,3.53,8,7.82,1644
116,146,30,4,3,5,45,60,84,0.56,0.44,0.71,0.29,0.36,0.64,2.79,3.57,6.8,9.66,1749
118,148,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.27,0.73,3.28,3.09,6.5,9.17,1644
120,150,30,4,3,5,45,60,84,0.57,0.43,0.8,0.2,0.36,0.64,3.27,3.4,5.29,8.72,1539
122,152,30,4,3,5,45,60,84,0.57,0.43,0.8,0.2,0.36,0.64,3.44,3.4,5.15,7.67,1539
124,154,30,4,3,5,45,60,84,0.43,0.57,0.8,0.2,0.36,0.64,3.53,3.36,12.18,7.08,1539
126,156,30,4,3,5,45,60,84,0.5,0.5,0.83,0.17,0.36,0.64,3.01,3.38,12.57,6.82,1644
128,158,30,4,3,5,45,60,84,0.56,0.44,0.8,0.2,0.33,0.67,2.96,3.03,7.93,6.66,1713
130,160,30,4,3,5,45,60,84,0.56,0.44,0.8,0.2,0.33,0.67,2.84,2.73,6.51,7.05,1713
132,162,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.33,0.67,3.2,2.79,9.98,6.82,1608
134,164,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.31,0.69,3.14,2.59,9.65,8.42,1692
136,166,30,4,3,5,45,60,84,0.44,0.56,0.75,0.25,0.31,0.69,3.32,2.15,9.21,9.46,1737
138,168,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.33,0.67,3.43,2.23,8.86,10.17,1608
140,170,30,4,3,5,45,60,84,0.43,0.57,0.75,0.25,0.33,0.67,3.45,2.42,11.71,9.4,1563
142,172,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.31,0.69,3.22,2.36,9.25,8.08,1692
144,174,30,4,3,5,45,60,84,0.43,0.57,0.8,0.2,0.27,0.73,3.42,2.3,7.78,8.8,1539
146,176,30,4,3,5,45,60,84,0.5,0.5,0.8,0.2,0.25,0.75,3.18,2.17,8.51,8.32,1668
148,178,30,4,3,5,45,60,84,0.57,0.43,0.75,0.25,0.31,0.69,2.98,2.31,7.57,8.14,1647
150,180,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.23,0.77,2.95,2.3,8.31,7.84,1812
152,182,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.29,0.71,2.83,2.64,8.09,8.28,1896
154,184,30,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.31,0.69,2.86,2.86,6.34,7.65,1872
156,186,30,4,3,5,45,60,84,0.57,0.43,0.71,0.29,0.29,0.71,2.83,2.86,6.91,7.52,1911
158,188,30,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.31,0.69,2.57,2.97,8.08,7.22,1932
160,190,30,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.25,0.75,2.87,3.02,7.44,7.57,1788
162,192,30,4,3,5,45,60,84,0.5,0.5,0.63,0.38,0.23,0.77,2.87,2.67,6.43,7.38,1932
164,194,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.27,0.73,2.66,2.96,6.95,7.52,1824
166,196,30,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.2,0.8,2.62,3.07,8.01,7.91,1740
168,198,30,4,3,5,45,60,84,0.56,0.44,0.71,0.29,0.25,0.75,2.46,2.94,8.36,8.06,1833
170,200,30,4,3,5,45,60,84,0.57,0.43,0.71,0.29,0.27,0.73,3.05,3.38,7.9,8.01,1659
172,202,30,4,3,5,45,60,84,0.63,0.38,0.71,0.29,0.3,0.7,2.85,3.7,8.26,7.07,1620
174,204,30,4,3,5,45,60,84,0.5,0.5,0.63,0.38,0.3,0.7,2.99,3.46,7.67,7.13,1680
176,206,30,4,3,5,45,60,84,0.5,0.5,0.63,0.38,0.25,0.75,3.04,3.79,7.18,6.94,1512
178,208,30,4,3,4,45,60,84,0.5,0.5,0.57,0.43,0.25,0.75,3.21,3.6,7.59,6.64,1452
180,210,30,4,3,4,45,60,84,0.5,0.5,0.57,0.43,0.25,0.75,3,3.12,7.13,7.57,1452
0,60,60,4,3,5,45,60,84,0.43,0.57,0.75,0.25,0.18,0.82,2.36,3.63,14.46,13.36,2223
2,62,60,4,3,5,45,60,84,0.43,0.57,0.75,0.25,0.17,0.83,2.38,3.64,13.94,12.68,2307
4,64,60,4,3,5,45,60,84,0.38,0.63,0.71,0.29,0.21,0.79,2.44,3.79,14.47,12.43,2376
6,66,60,4,3,5,45,60,84,0.38,0.63,0.71,0.29,0.2,0.8,2.44,3.83,13.65,11.79,2460
8,68,60,4,3,5,45,60,84,0.44,0.56,0.63,0.38,0.24,0.76,2.36,3.85,13.37,11.37,2649
10,70,60,4,3,5,45,60,84,0.5,0.5,0.63,0.38,0.24,0.76,2.37,3.98,13.07,10.96,2694
12,72,60,4,3,5,45,60,84,0.45,0.55,0.67,0.33,0.24,0.76,2.36,3.88,12.47,10.66,2799
14,74,60,4,3,5,45,60,84,0.45,0.55,0.67,0.33,0.23,0.77,2.36,3.89,12.05,9.88,2883
16,76,60,4,3,5,45,60,84,0.45,0.55,0.67,0.33,0.23,0.77,2.36,4.04,11.67,9.25,2883
18,78,60,4,3,5,45,60,84,0.45,0.55,0.7,0.3,0.26,0.74,2.27,4.08,10.99,9.34,3027
20,80,60,4,3,5,45,60,84,0.42,0.58,0.7,0.3,0.26,0.74,2.27,4,11.34,9.12,3072
22,82,60,4,3,5,45,60,84,0.46,0.54,0.7,0.3,0.3,0.7,2.1,4.15,10.83,9.34,3117
24,84,60,4,3,5,45,60,84,0.5,0.5,0.64,0.36,0.3,0.7,2.26,4.01,10.7,9.23,3222
26,86,60,4,3,5,45,60,84,0.5,0.5,0.6,0.4,0.3,0.7,2.34,3.97,10.75,8.78,3162
28,88,60,4,3,5,45,60,84,0.54,0.46,0.64,0.36,0.3,0.7,2.3,4.05,10.24,9.05,3177
30,90,60,4,3,5,45,60,84,0.5,0.5,0.64,0.36,0.3,0.7,2.29,3.92,10.39,9.09,3222
32,92,60,4,3,5,45,60,84,0.5,0.5,0.64,0.36,0.33,0.67,2.16,3.71,10.73,9.96,3306
34,94,60,4,3,5,45,60,84,0.5,0.5,0.64,0.36,0.33,0.67,2.31,3.41,10.28,9.64,3306
36,96,60,4,3,5,45,60,84,0.5,0.5,0.7,0.3,0.33,0.67,2.35,3.33,10.48,9.57,3246
38,98,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.33,0.67,2.37,3.39,10.05,9.18,3351
40,100,60,4,3,5,45,60,84,0.53,0.47,0.67,0.33,0.33,0.67,2.46,3.38,9.6,9.31,3411
42,102,60,4,3,5,45,60,84,0.53,0.47,0.69,0.31,0.35,0.65,2.43,3.43,9.43,9.74,3387
44,104,60,4,3,5,45,60,84,0.53,0.47,0.67,0.33,0.35,0.65,2.5,3.29,9.02,9.45,3327
46,106,60,4,3,5,45,60,84,0.53,0.47,0.67,0.33,0.35,0.65,2.52,3.28,8.66,9.66,3327
48,108,60,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.33,0.67,2.39,3.19,9.74,9.27,3366
50,110,60,4,3,5,45,60,84,0.46,0.54,0.69,0.31,0.32,0.68,2.52,3.27,9.43,9.69,3213
52,112,60,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.33,0.67,2.41,3.05,9.45,9.53,3486
54,114,60,4,3,5,45,60,84,0.5,0.5,0.77,0.23,0.33,0.67,2.5,3.04,9.17,9.57,3426
56,116,60,4,3,5,45,60,84,0.5,0.5,0.77,0.23,0.32,0.68,2.59,3.05,8.81,9.13,3510
58,118,60,4,3,5,45,60,84,0.53,0.47,0.71,0.29,0.33,0.67,2.65,3.26,8.9,9.27,3531
60,120,60,4,3,5,45,60,84,0.53,0.47,0.71,0.29,0.33,0.67,2.64,3.42,8.39,9.61,3531
62,122,60,4,3,5,45,60,84,0.53,0.47,0.71,0.29,0.33,0.67,2.62,3.26,8.52,9.73,3531
64,124,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.32,0.68,2.64,3.15,8.11,9.46,3423
66,126,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.35,0.65,2.66,3.05,8.88,10.28,3507
68,128,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.32,0.68,2.78,2.97,8.55,9.95,3423
70,130,60,4,3,5,45,60,84,0.5,0.5,0.79,0.21,0.3,0.7,2.86,3.08,8.48,9.64,3402
72,132,60,4,3,5,45,60,84,0.53,0.47,0.79,0.21,0.33,0.67,2.86,3.11,8.1,10.14,3531
74,134,60,4,3,5,45,60,84,0.53,0.47,0.79,0.21,0.32,0.68,2.87,2.97,7.89,9.65,3615
76,136,60,4,3,5,45,60,84,0.57,0.43,0.73,0.27,0.33,0.67,2.91,3.09,7.81,9.84,3546
78,138,60,4,3,5,45,60,84,0.53,0.47,0.71,0.29,0.29,0.71,3.03,3.05,7.35,9.49,3531
80,140,60,4,3,5,45,60,84,0.56,0.44,0.73,0.27,0.32,0.68,2.95,3.18,7.47,10.03,3468
82,142,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.32,0.68,2.97,3.11,8.5,9.62,3423
84,144,60,4,3,5,45,60,84,0.5,0.5,0.79,0.21,0.27,0.73,3.04,3.08,8.16,10.04,3318
86,146,60,4,3,5,45,60,84,0.53,0.47,0.79,0.21,0.32,0.68,3.02,3.27,8.23,9.57,3363
88,148,60,4,3,5,45,60,84,0.53,0.47,0.77,0.23,0.3,0.7,3.15,3.23,7.66,9.85,3387
90,150,60,4,3,5,45,60,84,0.57,0.43,0.77,0.23,0.35,0.65,3.15,3.33,6.93,9.46,3342
92,152,60,4,3,5,45,60,84,0.57,0.43,0.77,0.23,0.35,0.65,3.11,3.32,7.51,9.43,3342
94,154,60,4,3,5,45,60,84,0.5,0.5,0.75,0.25,0.35,0.65,3.21,3.31,7.01,8.93,3282
96,156,60,4,3,5,45,60,84,0.53,0.47,0.77,0.23,0.33,0.67,3.11,3.41,7.68,9.75,3219
98,158,60,4,3,5,45,60,84,0.53,0.47,0.75,0.25,0.3,0.7,3.22,3.33,8.89,9.28,3075
100,160,60,4,3,5,45,60,84,0.53,0.47,0.75,0.25,0.32,0.68,3.2,3.13,9.62,9.25,3243
102,162,60,4,3,5,45,60,84,0.53,0.47,0.75,0.25,0.32,0.68,3.21,3.15,9.28,8.83,3243
104,164,60,4,3,5,45,60,84,0.53,0.47,0.8,0.2,0.32,0.68,3.16,3.14,9.05,9.44,3375
106,166,60,4,3,5,45,60,84,0.5,0.5,0.8,0.2,0.33,0.67,3.23,3.09,8.55,9.46,3336
108,168,60,4,3,5,45,60,84,0.5,0.5,0.73,0.27,0.32,0.68,3.21,2.92,7.35,10.07,3480
110,170,60,4,3,5,45,60,84,0.53,0.47,0.7,0.3,0.3,0.7,3.36,3.16,9.22,9.67,3207
112,172,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.3,0.7,3.27,3.15,10.33,9.88,3267
114,174,60,4,3,5,45,60,84,0.53,0.47,0.7,0.3,0.3,0.7,3.34,3.07,9.7,9.47,3207
116,176,60,4,3,5,45,60,84,0.56,0.44,0.7,0.3,0.3,0.7,3.18,2.96,9.03,10.48,3252
118,178,60,4,3,5,45,60,84,0.53,0.47,0.67,0.33,0.29,0.71,3.35,2.71,9.16,10.16,3231
120,180,60,4,3,5,45,60,84,0.53,0.47,0.7,0.3,0.29,0.71,3.32,2.75,8.56,10.05,3291
122,182,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.32,0.68,3.19,3.01,9.22,9.65,3435
124,184,60,4,3,5,45,60,84,0.5,0.5,0.73,0.27,0.33,0.67,3.33,3.21,11.75,9.3,3306
126,186,60,4,3,5,45,60,84,0.56,0.44,0.73,0.27,0.32,0.68,3.06,3.1,11.83,9.24,3480
128,188,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.32,0.68,2.97,3,9.64,9.48,3525
130,190,60,4,3,5,45,60,84,0.56,0.44,0.73,0.27,0.29,0.71,3.02,3.03,8.47,9.48,3396
132,192,60,4,3,5,45,60,84,0.53,0.47,0.64,0.36,0.28,0.72,3.12,2.83,10.27,9.29,3435
134,194,60,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.26,0.74,3.12,2.79,9.99,9.37,3372
136,196,60,4,3,5,45,60,84,0.5,0.5,0.67,0.33,0.26,0.74,3.12,2.71,9.77,9.86,3372
138,198,60,4,3,5,45,60,84,0.56,0.44,0.73,0.27,0.3,0.7,2.9,2.82,9.68,9.68,3312
140,200,60,4,3,5,45,60,84,0.53,0.47,0.73,0.27,0.3,0.7,3.23,2.9,10.72,9.3,3267
142,202,60,4,3,5,45,60,84,0.56,0.44,0.7,0.3,0.3,0.7,3.19,2.98,9.86,8.73,3252
144,204,60,4,3,5,45,60,84,0.5,0.5,0.69,0.31,0.29,0.71,3.19,2.92,9.08,9.24,3264
146,206,60,4,3,5,45,60,84,0.5,0.5,0.69,0.31,0.29,0.71,3.11,2.96,9.52,8.93,3264
148,208,60,4,3,5,45,60,84,0.53,0.47,0.67,0.33,0.3,0.7,3.07,3.1,9.1,8.91,3075
150,210,60,4,3,5,45,60,84,0.53,0.47,0.67,0.33,0.26,0.74,3.08,3.1,9.55,8.39,2991
0,90,90,4,3,5,45,60,84,0.47,0.53,0.71,0.29,0.25,0.75,2.26,3.71,12.67,12.12,3867
2,92,90,4,3,5,45,60,84,0.47,0.53,0.71,0.29,0.28,0.72,2.24,3.73,12.35,11.91,3951
4,94,90,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.27,0.73,2.36,3.66,12.37,11.5,4080
6,96,90,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.28,0.72,2.37,3.6,11.9,11.37,4248
8,98,90,4,3,5,45,60,84,0.5,0.5,0.73,0.27,0.27,0.73,2.38,3.51,11.66,10.97,4482
10,100,90,4,3,5,45,60,84,0.5,0.5,0.69,0.31,0.27,0.73,2.46,3.52,11.5,10.81,4542
12,102,90,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.27,0.73,2.44,3.57,11.13,10.48,4602
14,104,90,4,3,5,45,60,84,0.5,0.5,0.71,0.29,0.27,0.73,2.5,3.6,10.9,10.06,4602
16,106,90,4,3,5,45,60,84,0.47,0.53,0.71,0.29,0.26,0.74,2.52,3.49,10.7,9.73,4731
18,108,90,4,3,5,45,60,84,0.47,0.53,0.71,0.29,0.26,0.74,2.52,3.51,10.48,9.86,4731
